postal_code,country,time_init_utc,time_valid_utc,doy_utc,hour_utc,time_valid_lcl,dst_offset_minutes,temperature_air_2m_f,temperature_wetbulb_2m_f,temperature_dewpoint_2m_f,temperature_feelslike_2m_f,temperature_windchill_2m_f,temperature_heatindex_2m_f,humidity_relative_2m_pct,humidity_specific_2m_gpkg,pressure_2m_mb,pressure_mean_sea_level_mb,wind_speed_10m_mph,wind_direction_10m_deg,wind_speed_80m_mph,wind_direction_80m_deg,wind_speed_100m_mph,wind_direction_100m_deg,precipitation_in,snowfall_in,cloud_cover_pct,radiation_solar_total_wpm2
06749,US,2020-04-08 12:00:00 UTC,2020-04-12 00:00:00 UTC,103,0,2020-04-11 20:00:00 UTC,-60,38.42,33.92,25.53,33.35,33.35,38.42,59.46,2.95,993.27,1015.07,6.76,291.89,16.13,299.07,17.8,300.06,0.0,0.0,0,430.0
06762,US,2020-04-08 12:00:00 UTC,2020-04-12 00:00:00 UTC,103,0,2020-04-11 20:00:00 UTC,-60,38.42,33.92,25.53,33.35,33.35,38.42,59.46,2.95,993.27,1015.07,6.76,291.89,16.13,299.07,17.8,300.06,0.0,0.0,0,430.0
21402,US,2020-04-08 12:00:00 UTC,2020-04-12 00:00:00 UTC,103,0,2020-04-11 20:00:00 UTC,-60,48.91,42.13,31.86,46.94,46.94,48.91,51.58,3.75,1015.61,1017.15,4.96,289.36,9.3,296.53,10.2,297.87,0.0,0.0,30,458.0
21404,US,2020-04-08 12:00:00 UTC,2020-04-12 00:00:00 UTC,103,0,2020-04-11 20:00:00 UTC,-60,48.91,42.13,31.86,46.94,46.94,48.91,51.58,3.75,1015.61,1017.15,4.96,289.36,9.3,296.53,10.2,297.87,0.0,0.0,30,458.0
21405,US,2020-04-08 12:00:00 UTC,2020-04-12 00:00:00 UTC,103,0,2020-04-11 20:00:00 UTC,-60,48.91,42.13,31.86,46.94,46.94,48.91,51.58,3.75,1015.61,1017.15,4.96,289.36,9.3,296.53,10.2,297.87,0.0,0.0,30,458.0
21411,US,2020-04-08 12:00:00 UTC,2020-04-12 00:00:00 UTC,103,0,2020-04-11 20:00:00 UTC,-60,48.91,42.13,31.86,46.94,46.94,48.91,51.58,3.75,1015.61,1017.15,4.96,289.36,9.3,296.53,10.2,297.87,0.0,0.0,30,458.0
21403,US,2020-04-08 12:00:00 UTC,2020-04-12 00:00:00 UTC,103,0,2020-04-11 20:00:00 UTC,-60,48.91,42.13,31.86,46.94,46.94,48.91,51.58,3.75,1015.61,1017.15,4.96,289.36,9.3,296.53,10.2,297.87,0.0,0.0,30,458.0
68136,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,28.52,25.78,19.49,18.46,18.46,28.52,68.53,2.32,977.07,1020.82,11.81,301.37,20.25,305.75,21.49,306.51,0.0,0.0,0,0.0
58030,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,26.0,22.15,8.66,15.09,15.09,26.0,47.3,1.44,979.01,1016.55,12.23,332.62,18.31,329.57,18.95,329.42,0.0,0.0,22,0.0
75832,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,44.18,39.62,33.06,36.54,36.54,44.18,64.72,3.97,1004.67,1017.15,17.39,9.95,26.41,11.95,27.53,12.19,0.0,0.0,0,0.0
58072,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,21.32,17.99,4.17,7.18,7.18,21.32,46.92,1.19,965.14,1018.41,16.64,316.15,22.79,317.52,23.51,317.58,0.0,0.0,18,0.0
61449,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,31.58,29.82,26.72,19.03,19.03,31.58,81.99,3.13,981.44,1009.93,21.32,303.04,31.2,305.31,32.37,305.57,0.0,0.0,100,0.0
53060,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,29.06,27.9,25.81,15.49,15.49,29.06,87.47,3.06,966.34,999.12,22.07,297.05,32.96,300.09,34.3,300.38,0.0,0.0,100,0.0
36115,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,59.84,57.77,56.41,59.84,61.19,59.84,88.4,9.72,1001.09,1009.3,2.44,192.53,4.18,209.18,4.44,215.5,0.0,0.0,0,0.0
36114,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,59.84,57.77,56.41,59.84,61.19,59.84,88.4,9.72,1001.09,1009.3,2.44,192.53,4.18,209.18,4.44,215.5,0.0,0.0,0,0.0
36118,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,59.84,57.77,56.41,59.84,61.19,59.84,88.4,9.72,1001.09,1009.3,2.44,192.53,4.18,209.18,4.44,215.5,0.0,0.0,0,0.0
36110,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,59.84,57.77,56.41,59.84,61.19,59.84,88.4,9.72,1001.09,1009.3,2.44,192.53,4.18,209.18,4.44,215.5,0.0,0.0,0,0.0
67430,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,24.02,21.06,12.12,14.21,14.21,24.02,59.93,1.7,967.36,1025.2,9.32,284.36,17.11,294.22,18.56,296.99,0.0,0.0,2,0.0
68866,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,24.02,20.79,10.72,14.1,14.1,24.02,56.33,1.64,942.53,1024.27,9.51,287.32,16.71,295.19,17.75,296.5,0.0,0.0,0,0.0
55418,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,29.24,24.42,4.06,17.62,17.62,29.24,33.58,1.17,977.95,1011.63,16.09,316.39,26.09,318.09,27.23,318.14,0.0,0.0,100,0.0
55413,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,29.24,24.42,4.06,17.62,17.62,29.24,33.58,1.17,977.95,1011.63,16.09,316.39,26.09,318.09,27.23,318.14,0.0,0.0,100,0.0
52349,US,2020-04-08 12:00:00 UTC,2020-04-13 10:00:00 UTC,104,10,2020-04-13 05:00:00 UTC,-60,26.72,24.57,19.65,13.78,13.78,26.72,74.31,2.33,979.2,1012.25,17.71,306.3,29.59,310.16,31.32,310.67,0.0,0.0,50,0.0
64097,US,2020-04-08 12:00:00 UTC,2020-04-13 07:00:00 UTC,104,7,2020-04-13 02:00:00 UTC,-60,31.11,28.81,24.36,21.49,21.49,31.11,75.77,2.82,988.67,1018.07,12.31,317.27,23.49,323.75,25.05,324.54,0.0,0.0,0,0.0
56096,US,2020-04-08 12:00:00 UTC,2020-04-13 07:00:00 UTC,104,7,2020-04-13 02:00:00 UTC,-60,28.59,24.9,14.83,16.8,16.8,28.59,55.89,1.91,972.04,1012.61,16.02,321.12,26.46,324.63,27.89,325.06,0.0,0.0,100,0.0
55355,US,2020-04-08 12:00:00 UTC,2020-04-13 07:00:00 UTC,104,7,2020-04-13 02:00:00 UTC,-60,28.59,24.26,9.94,17.63,17.63,28.59,45.03,1.54,971.71,1014.07,13.89,324.72,22.34,327.33,23.46,327.72,0.0,0.0,100,0.0
74743,US,2020-04-08 12:00:00 UTC,2020-04-13 07:00:00 UTC,104,7,2020-04-13 02:00:00 UTC,-60,41.55,37.65,31.84,34.17,34.17,41.55,68.16,3.8,999.11,1017.54,13.79,358.09,25.25,0.97,26.81,1.3,0.0,0.0,0,0.0
50669,US,2020-04-08 12:00:00 UTC,2020-04-13 07:00:00 UTC,104,7,2020-04-13 02:00:00 UTC,-60,28.77,26.88,23.09,15.41,15.41,28.77,79.0,2.71,974.81,1011.81,21.02,321.0,32.39,322.34,34.02,322.59,0.0,0.0,100,0.0
42140,US,2020-04-08 12:00:00 UTC,2020-04-13 07:00:00 UTC,104,7,2020-04-13 02:00:00 UTC,-60,54.87,53.89,53.21,51.21,51.21,54.87,94.09,8.87,974.83,1005.21,13.36,263.62,22.98,268.13,24.29,268.83,0.0,0.0,71,0.0
56051,US,2020-04-08 12:00:00 UTC,2020-04-13 07:00:00 UTC,104,7,2020-04-13 02:00:00 UTC,-60,26.79,24.07,17.35,14.48,14.48,26.79,67.14,2.14,967.31,1013.22,16.02,320.74,27.47,324.15,29.1,324.68,0.0,0.0,100,0.0
52572,US,2020-04-08 12:00:00 UTC,2020-04-13 07:00:00 UTC,104,7,2020-04-13 02:00:00 UTC,-60,29.67,27.69,23.8,17.07,17.07,29.67,78.45,2.78,979.11,1013.97,19.43,317.71,31.24,321.42,32.83,321.83,0.0,0.0,90,0.0
81636,US,2020-04-08 12:00:00 UTC,2020-04-17 15:00:00 UTC,108,15,2020-04-17 09:00:00 UTC,-60,29.82,25.93,18.5,26.96,26.96,29.82,62.32,2.78,783.44,1013.53,2.9,48.54,2.62,2.26,2.72,1.94,0.0,0.0,64,160.0
47615,US,2020-04-08 12:00:00 UTC,2020-04-17 15:00:00 UTC,108,15,2020-04-17 10:00:00 UTC,-60,56.82,55.47,54.54,54.81,54.81,56.82,92.09,9.11,997.3,1012.93,8.75,216.12,15.4,218.08,16.18,218.21,0.0,0.0,100,50.0
53579,US,2020-04-08 12:00:00 UTC,2020-04-17 15:00:00 UTC,108,15,2020-04-17 10:00:00 UTC,-60,31.8,30.9,29.47,23.03,23.03,31.8,90.98,3.48,988.38,1020.32,10.82,57.37,13.86,59.39,14.2,59.57,0.01,0.13,100,170.0
54738,US,2020-04-08 12:00:00 UTC,2020-04-17 15:00:00 UTC,108,15,2020-04-17 10:00:00 UTC,-60,36.12,30.71,16.92,32.58,32.58,36.12,45.21,2.07,983.79,1021.31,4.22,55.88,4.72,52.63,4.78,52.83,0.0,0.0,100,290.0
84308,US,2020-04-08 12:00:00 UTC,2020-04-17 15:00:00 UTC,108,15,2020-04-17 09:00:00 UTC,-60,38.82,33.03,22.91,38.45,38.45,38.82,52.49,3.11,846.35,1014.24,1.99,178.01,1.92,181.37,1.98,182.33,0.0,0.0,0,130.0
83203,US,2020-04-08 12:00:00 UTC,2020-04-17 15:00:00 UTC,108,15,2020-04-17 09:00:00 UTC,-60,40.8,35.06,26.11,36.84,36.84,40.8,55.53,3.54,849.95,1013.88,5.77,207.74,7.28,208.31,7.51,208.25,0.0,0.0,0,130.0
71840,US,2020-04-08 12:00:00 UTC,2020-04-17 15:00:00 UTC,108,15,2020-04-17 10:00:00 UTC,-60,66.0,63.38,61.94,66.0,66.0,66.0,86.77,11.88,1000.67,1010.91,3.82,193.07,5.21,197.07,5.4,197.35,0.0,0.0,34,220.0
92583,US,2020-04-08 12:00:00 UTC,2020-04-17 15:00:00 UTC,108,15,2020-04-17 08:00:00 UTC,-60,50.16,45.89,41.7,50.16,50.16,50.16,72.6,6.04,929.62,1013.89,0.83,347.91,1.55,21.8,1.71,27.08,0.0,0.0,35,80.0
62475,US,2020-04-08 12:00:00 UTC,2020-04-14 20:00:00 UTC,105,20,2020-04-14 15:00:00 UTC,-60,48.66,40.91,27.13,44.03,44.03,48.66,42.96,3.14,1003.06,1021.63,10.91,269.72,13.43,270.74,13.65,270.76,0.0,0.0,86,703.3
38187,US,2020-04-08 12:00:00 UTC,2020-04-14 20:00:00 UTC,105,20,2020-04-14 15:00:00 UTC,-60,51.24,43.48,31.76,47.94,47.94,51.24,47.36,3.76,1010.21,1022.78,8.71,82.28,11.24,79.88,11.45,79.36,0.0,0.0,67,580.7
38115,US,2020-04-08 12:00:00 UTC,2020-04-14 20:00:00 UTC,105,20,2020-04-14 15:00:00 UTC,-60,51.24,43.48,31.76,47.94,47.94,51.24,47.36,3.76,1010.21,1022.78,8.71,82.28,11.24,79.88,11.45,79.36,0.0,0.0,67,580.7
38193,US,2020-04-08 12:00:00 UTC,2020-04-14 20:00:00 UTC,105,20,2020-04-14 15:00:00 UTC,-60,51.24,43.48,31.76,47.94,47.94,51.24,47.36,3.76,1010.21,1022.78,8.71,82.28,11.24,79.88,11.45,79.36,0.0,0.0,67,580.7
97121,US,2020-04-08 12:00:00 UTC,2020-04-14 20:00:00 UTC,105,20,2020-04-14 13:00:00 UTC,-60,48.9,46.53,44.18,46.9,46.9,48.9,83.69,6.04,1021.05,1023.19,4.81,270.18,4.09,280.54,4.06,281.72,0.0,0.0,64,423.0
66414,US,2020-04-08 12:00:00 UTC,2020-04-17 11:00:00 UTC,108,11,2020-04-17 06:00:00 UTC,-60,31.79,31.5,31.06,21.81,21.81,31.79,97.08,3.76,975.09,1016.29,13.51,3.6,19.98,6.93,20.89,7.43,0.0,0.0,100,0.0
66449,US,2020-04-08 12:00:00 UTC,2020-04-17 11:00:00 UTC,108,11,2020-04-17 06:00:00 UTC,-60,29.39,28.92,28.15,19.61,19.61,29.39,95.05,3.36,970.17,1019.4,11.77,4.04,18.12,8.86,19.02,9.68,0.0,0.0,91,0.0
86011,US,2020-04-08 12:00:00 UTC,2020-04-09 13:00:00 UTC,100,13,2020-04-09 06:00:00 UTC,0,26.13,25.58,24.77,19.26,19.26,26.13,94.51,3.65,776.41,1019.94,5.93,246.07,10.56,230.97,11.3,230.41,0.0,0.0,63,0.0
86015,US,2020-04-08 12:00:00 UTC,2020-04-09 13:00:00 UTC,100,13,2020-04-09 06:00:00 UTC,0,26.13,25.58,24.77,19.26,19.26,26.13,94.51,3.65,776.41,1019.94,5.93,246.07,10.56,230.97,11.3,230.41,0.0,0.0,63,0.0
95121,US,2020-04-08 12:00:00 UTC,2020-04-09 13:00:00 UTC,100,13,2020-04-09 06:00:00 UTC,-60,49.17,48.08,47.14,48.66,48.66,49.17,92.69,7.04,979.39,1014.19,3.06,139.12,4.19,161.42,4.28,163.46,0.0,0.0,100,0.0
95122,US,2020-04-08 12:00:00 UTC,2020-04-09 13:00:00 UTC,100,13,2020-04-09 06:00:00 UTC,-60,49.17,48.08,47.14,48.66,48.66,49.17,92.69,7.04,979.39,1014.19,3.06,139.12,4.19,161.42,4.28,163.46,0.0,0.0,100,0.0
95148,US,2020-04-08 12:00:00 UTC,2020-04-09 13:00:00 UTC,100,13,2020-04-09 06:00:00 UTC,-60,49.17,48.08,47.14,48.66,48.66,49.17,92.69,7.04,979.39,1014.19,3.06,139.12,4.19,161.42,4.28,163.46,0.0,0.0,100,0.0
83337,US,2020-04-08 12:00:00 UTC,2020-04-09 13:00:00 UTC,100,13,2020-04-09 07:00:00 UTC,-60,34.41,28.32,13.29,31.66,31.66,34.41,41.29,2.1,828.32,1017.25,3.27,11.15,4.57,10.6,4.25,9.82,0.0,0.0,0,0.0
97045,US,2020-04-08 12:00:00 UTC,2020-04-09 13:00:00 UTC,100,13,2020-04-09 06:00:00 UTC,-60,42.87,40.3,37.12,41.33,41.33,42.87,79.96,4.67,1002.91,1019.36,3.23,19.53,5.18,12.06,5.65,12.0,0.0,0.0,0,0.0
62081,US,2020-04-08 12:00:00 UTC,2020-04-17 19:00:00 UTC,108,19,2020-04-17 14:00:00 UTC,-60,50.34,47.94,45.82,46.19,46.19,50.34,84.7,6.64,992.12,1013.1,10.67,6.49,13.58,8.71,13.88,8.92,0.02,0.0,97,276.1
54763,US,2020-04-08 12:00:00 UTC,2020-04-17 19:00:00 UTC,108,19,2020-04-17 14:00:00 UTC,-60,45.59,37.59,18.56,45.84,45.84,45.59,33.63,2.24,977.82,1019.01,2.03,303.96,2.68,310.94,2.72,310.99,0.0,0.0,67,634.1
24237,US,2020-04-08 12:00:00 UTC,2020-04-17 19:00:00 UTC,108,19,2020-04-17 15:00:00 UTC,-60,67.08,57.01,49.22,67.08,67.08,67.08,52.65,8.01,940.82,1014.49,11.52,215.57,16.96,215.19,17.47,215.29,0.0,0.0,76,463.4
12833,US,2020-04-08 12:00:00 UTC,2020-04-17 19:00:00 UTC,108,19,2020-04-17 15:00:00 UTC,-60,45.8,37.86,17.94,42.17,42.17,45.8,32.88,2.18,988.69,1020.64,5.97,205.1,8.88,206.2,9.11,206.36,0.0,0.0,100,510.8
14109,US,2020-04-08 12:00:00 UTC,2020-04-16 13:00:00 UTC,107,13,2020-04-16 09:00:00 UTC,-60,35.9,30.76,17.55,27.65,27.65,35.9,47.42,2.09,1002.73,1022.01,12.3,269.37,18.42,270.13,18.88,270.2,0.0,0.0,75,155.3
14037,US,2020-04-08 12:00:00 UTC,2020-04-16 13:00:00 UTC,107,13,2020-04-16 09:00:00 UTC,-60,33.5,28.86,17.11,23.71,23.71,33.5,50.94,2.1,979.83,1022.23,14.6,266.22,19.87,267.89,20.45,267.95,0.0,0.0,73,139.3
64484,US,2020-04-08 12:00:00 UTC,2020-04-16 13:00:00 UTC,107,13,2020-04-16 08:00:00 UTC,-60,31.88,31.09,29.83,22.26,22.26,31.88,92.03,3.54,986.44,1022.28,12.83,90.45,19.68,91.63,20.62,91.83,0.02,0.14,100,33.3
25503,US,2020-04-08 12:00:00 UTC,2020-04-16 13:00:00 UTC,107,13,2020-04-16 09:00:00 UTC,-60,40.82,37.72,33.45,36.63,36.63,40.82,75.0,4.09,994.43,1024.0,4.51,233.5,9.38,234.64,10.25,234.04,0.0,0.0,23,91.3
45822,US,2020-04-08 12:00:00 UTC,2020-04-16 13:00:00 UTC,107,13,2020-04-16 09:00:00 UTC,-60,32.66,31.23,28.89,31.76,31.76,32.66,86.1,3.39,992.72,1026.1,0.83,106.16,1.3,76.21,1.4,67.85,0.01,0.05,92,140.7
48836,US,2020-04-08 12:00:00 UTC,2020-04-16 13:00:00 UTC,107,13,2020-04-16 09:00:00 UTC,-60,31.76,27.54,16.0,23.57,23.57,31.76,53.35,1.98,989.68,1024.41,9.3,269.13,13.12,270.99,13.61,271.36,0.0,0.0,8,154.0
40445,US,2020-04-08 12:00:00 UTC,2020-04-16 13:00:00 UTC,107,13,2020-04-16 09:00:00 UTC,-60,43.16,39.22,34.19,40.92,40.92,43.16,72.08,4.28,980.3,1023.97,3.57,209.84,7.79,208.77,8.61,210.94,0.0,0.0,4,152.0
48412,US,2020-04-08 12:00:00 UTC,2020-04-16 13:00:00 UTC,107,13,2020-04-16 09:00:00 UTC,-60,31.82,27.47,15.51,22.32,22.32,31.82,51.5,1.94,990.07,1023.74,12.39,276.86,16.72,277.51,17.25,277.63,0.0,0.0,11,154.7
64874,US,2020-04-08 12:00:00 UTC,2020-04-16 13:00:00 UTC,107,13,2020-04-16 08:00:00 UTC,-60,46.82,42.23,36.68,42.67,42.67,46.82,68.73,4.76,968.91,1018.0,8.75,143.96,14.99,148.2,15.93,149.9,0.0,0.0,97,90.0
51433,US,2020-04-08 12:00:00 UTC,2020-04-16 13:00:00 UTC,107,13,2020-04-16 08:00:00 UTC,-60,33.2,28.48,16.09,29.1,29.1,33.2,49.33,2.01,977.77,1024.39,4.34,91.77,6.44,91.81,6.67,92.44,0.0,0.0,97,50.7
76901,US,2020-04-08 12:00:00 UTC,2020-04-17 23:00:00 UTC,108,23,2020-04-17 18:00:00 UTC,-60,60.64,53.71,48.17,60.64,60.64,60.64,63.43,7.68,939.07,1006.48,14.95,29.06,18.32,26.29,18.62,26.06,0.0,0.0,89,542.3
49616,US,2020-04-08 12:00:00 UTC,2020-04-17 23:00:00 UTC,108,23,2020-04-17 19:00:00 UTC,-60,35.66,31.35,22.36,28.73,28.73,35.66,58.31,2.59,990.05,1018.72,9.13,16.5,12.97,19.78,13.42,20.15,0.0,0.0,100,484.3
57456,US,2020-04-08 12:00:00 UTC,2020-04-14 17:00:00 UTC,105,17,2020-04-14 12:00:00 UTC,-60,31.31,26.04,1.07,22.9,22.9,31.31,27.11,1.03,967.12,1022.78,10.02,331.66,12.95,327.81,13.14,327.64,0.0,0.0,19,431.3
86334,US,2020-04-08 12:00:00 UTC,2020-04-14 17:00:00 UTC,105,17,2020-04-14 10:00:00 UTC,0,54.41,42.88,13.36,53.94,55.36,54.41,19.65,2.05,858.87,1017.17,1.23,148.15,2.04,216.59,2.07,216.95,0.0,0.0,0,314.0
17082,US,2020-04-08 12:00:00 UTC,2020-04-14 17:00:00 UTC,105,17,2020-04-14 13:00:00 UTC,-60,46.79,38.98,23.26,43.08,43.08,46.79,39.21,2.72,985.71,1018.32,7.4,259.64,11.27,260.53,11.59,260.61,0.0,0.0,83,502.0
13420,US,2020-04-08 12:00:00 UTC,2020-04-14 17:00:00 UTC,105,17,2020-04-14 13:00:00 UTC,-60,39.83,33.83,21.37,32.21,32.21,39.83,47.27,2.6,949.03,1014.55,12.95,236.25,18.94,238.98,19.52,239.07,0.0,0.0,25,607.3
95225,US,2020-04-08 12:00:00 UTC,2020-04-14 17:00:00 UTC,105,17,2020-04-14 10:00:00 UTC,-60,62.45,55.49,50.02,62.45,62.45,62.45,64.04,7.8,996.67,1017.88,1.73,273.07,1.36,247.99,1.36,244.01,0.0,0.0,0,216.7
19066,US,2020-04-08 12:00:00 UTC,2020-04-14 17:00:00 UTC,105,17,2020-04-14 13:00:00 UTC,-60,51.29,41.92,20.49,49.05,49.05,51.29,29.48,2.36,1010.94,1018.85,6.2,279.46,8.35,281.41,8.55,281.68,0.0,0.0,85,394.0
19151,US,2020-04-08 12:00:00 UTC,2020-04-14 17:00:00 UTC,105,17,2020-04-14 13:00:00 UTC,-60,51.29,41.92,20.49,49.05,49.05,51.29,29.48,2.36,1010.94,1018.85,6.2,279.46,8.35,281.41,8.55,281.68,0.0,0.0,85,394.0
19096,US,2020-04-08 12:00:00 UTC,2020-04-14 17:00:00 UTC,105,17,2020-04-14 13:00:00 UTC,-60,51.29,41.92,20.49,49.05,49.05,51.29,29.48,2.36,1010.94,1018.85,6.2,279.46,8.35,281.41,8.55,281.68,0.0,0.0,85,394.0
12962,US,2020-04-08 12:00:00 UTC,2020-04-14 17:00:00 UTC,105,17,2020-04-14 13:00:00 UTC,-60,45.47,37.96,22.28,39.91,39.91,45.47,39.64,2.6,987.22,1013.59,11.42,235.94,17.39,237.75,17.94,237.87,0.0,0.0,68,621.3
28709,US,2020-04-08 12:00:00 UTC,2020-04-18 07:00:00 UTC,109,7,2020-04-18 03:00:00 UTC,-60,50.46,50.2,50.02,49.8,49.8,50.46,98.41,8.52,901.47,1008.24,3.43,138.63,5.56,151.53,5.98,154.49,0.0,0.0,100,0.0
22565,US,2020-04-08 12:00:00 UTC,2020-04-18 07:00:00 UTC,109,7,2020-04-18 03:00:00 UTC,-60,55.74,55.18,54.78,55.74,55.45,55.74,96.63,9.14,1001.71,1009.96,4.07,175.35,10.6,180.17,11.95,181.03,0.0,0.0,78,0.0
48182,US,2020-04-08 12:00:00 UTC,2020-04-18 07:00:00 UTC,109,7,2020-04-18 03:00:00 UTC,-60,35.22,34.06,32.37,26.7,26.7,35.22,89.27,3.91,990.67,1014.71,12.26,28.6,18.69,31.97,19.28,32.42,0.0,0.0,100,0.0
92259,US,2020-04-08 12:00:00 UTC,2020-04-18 07:00:00 UTC,109,7,2020-04-18 00:00:00 UTC,-60,66.84,56.4,47.42,66.84,66.84,66.84,49.65,7.15,985.25,1013.64,8.14,247.23,8.86,245.97,9.02,246.14,0.0,0.0,20,51.3
49723,US,2020-04-08 12:00:00 UTC,2020-04-18 07:00:00 UTC,109,7,2020-04-18 03:00:00 UTC,-60,28.5,26.45,22.08,25.16,25.16,28.5,76.85,2.56,989.88,1019.51,3.13,7.96,5.49,0.44,5.78,358.29,0.0,0.0,0,0.7
34231,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,76.59,73.61,72.4,80.89,76.59,80.89,86.9,16.9,1013.7,1014.37,10.56,192.9,15.73,195.4,16.65,196.38,0.0,0.0,0,0.0
32715,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,79.11,71.3,67.67,82.09,79.11,82.09,68.04,14.5,1010.69,1014.07,7.96,218.61,12.77,216.17,13.76,216.95,0.0,0.0,54,0.0
32794,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,79.11,71.3,67.67,82.09,79.11,82.09,68.04,14.5,1010.69,1014.07,7.96,218.61,12.77,216.17,13.76,216.95,0.0,0.0,54,0.0
32730,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,79.11,71.3,67.67,82.09,79.11,82.09,68.04,14.5,1010.69,1014.07,7.96,218.61,12.77,216.17,13.76,216.95,0.0,0.0,54,0.0
32799,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,79.11,71.3,67.67,82.09,79.11,82.09,68.04,14.5,1010.69,1014.07,7.96,218.61,12.77,216.17,13.76,216.95,0.0,0.0,54,0.0
32701,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,79.11,71.3,67.67,82.09,79.11,82.09,68.04,14.5,1010.69,1014.07,7.96,218.61,12.77,216.17,13.76,216.95,0.0,0.0,54,0.0
32751,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,79.11,71.3,67.67,82.09,79.11,82.09,68.04,14.5,1010.69,1014.07,7.96,218.61,12.77,216.17,13.76,216.95,0.0,0.0,54,0.0
32054,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,70.29,69.92,69.76,75.58,70.29,75.58,98.2,15.46,1008.47,1013.05,3.13,210.71,6.77,223.9,7.36,228.36,0.0,0.0,56,0.0
31778,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,68.49,60.4,54.81,68.49,68.49,68.49,61.63,9.2,1004.95,1013.37,4.49,345.75,6.76,350.68,6.86,352.86,0.0,0.0,15,0.0
31296,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,58.95,52.77,47.37,58.95,58.63,58.95,65.4,6.99,999.89,1014.44,5.19,357.2,12.05,352.32,13.33,352.11,0.0,0.0,19,0.0
31295,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,58.95,52.77,47.37,58.95,58.63,58.95,65.4,6.99,999.89,1014.44,5.19,357.2,12.05,352.32,13.33,352.11,0.0,0.0,19,0.0
29536,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,62.37,58.52,55.94,62.37,62.37,62.37,79.46,9.49,1010.0,1014.17,4.42,357.61,9.53,7.14,10.22,8.35,0.0,0.0,3,0.0
28399,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 02:00:00 UTC,-60,65.43,59.07,54.63,65.43,65.43,65.43,68.07,9.07,1010.36,1014.31,8.98,7.81,14.2,8.34,14.9,9.15,0.0,0.0,42,0.0
37031,US,2020-04-08 12:00:00 UTC,2020-04-14 06:00:00 UTC,105,6,2020-04-14 01:00:00 UTC,-60,36.63,33.28,27.42,31.66,31.66,36.63,68.99,3.17,999.38,1022.49,6.08,354.68,13.16,357.5,14.53,358.23,0.0,0.0,41,0.0
